source_file,sentence_id,sentence
financial-stability-report-december-2025.pdf,190,"And the FPC has aimed to set a level of bank capital that is likely to maximise macroeconomic net benefits in terms of long-term growth, both in its initial assessment in 2015 and its review this year (Box D)."
financial-stability-report-december-2025.pdf,191,The growth of market-based finance and increased competition within the banking sector have diversified the supply of productive finance to the real economy.
financial-stability-report-december-2025.pdf,192,1.2: Growth and the FPC’s primary objective Maintaining financial stability is the foundation for sustainable growth.
financial-stability-report-december-2025.pdf,193,"Periods of financial instability – such as the GFC – negatively impact the provision of vital services to households and businesses, weighing on output and productivity growth."
financial-stability-report-december-2025.pdf,194,"Because the financial sector plays a role in driving UK productivity growth, actions to support financial stability in turn support economic growth."
financial-stability-report-december-2025.pdf,195,"As set out in the July 2025 Financial Stability Report, a stable financial system ensures the provision of vital services to households and businesses, which, in turn, support economic activity including funding, saving, insurance and payment services."
financial-stability-report-december-2025.pdf,196,These services all support productivity and economic growth.
financial-stability-report-december-2025.pdf,197,"Financial stability contributes to a stable and predictable economic environment, including by: supporting consumer and business confidence; making the UK an attractive place to do business for international investors; and supporting UK firms’ ability to compete abroad."
financial-stability-report-december-2025.pdf,198,Higher investment by businesses and saving by households increase the available capital for productivity-improving projects.
financial-stability-report-december-2025.pdf,199,"And a stable financial system supports lower risk and term premia, lowering the cost of borrowing and improving incentives to fund long-term productive investment."
financial-stability-report-december-2025.pdf,200,These factors all facilitate the investment that drives long-term productivity growth (Figure 1.2).
financial-stability-report-december-2025.pdf,201,Figure 1.2: A diagram illustrating the benefits of financial stability for productive investment and stable economic growth The FPC’s work on financial stability also supports growth by avoiding the negative consequences of financial instability.
financial-stability-report-december-2025.pdf,202,Improvements to financial system resilience since the GFC have allowed it to continue to support UK households and businesses through periods of financial stress.
